file,features
121867,"[6.647272727272726, 0.2, 0.15757575757575756, 0.2727272727272727, 0.03636363636363636, 0.030303030303030304, 0.30303030303030304]"
121256,"[5.266666666666667, 0.3333333333333333, 0.25, 0.0, 0.0, 0.08333333333333333, 0.3333333333333333]"
121666,"[2.9791044776119415, 0.417910447761194, 0.16417910447761194, 0.0, 0.13432835820895522, 0.0, 0.2835820895522388]"
121454,"[9.39483870967742, 0.2129032258064516, 0.2903225806451613, 0.01935483870967742, 0.0064516129032258064, 0.0064516129032258064, 0.4645161290322581]"
121453,"[9.760396039603966, 0.28217821782178215, 0.1782178217821782, 0.0, 0.009900990099009901, 0.009900990099009901, 0.5198019801980198]"
121661,"[5.228402366863902, 0.14201183431952663, 0.08284023668639054, 0.17159763313609466, 0.1834319526627219, 0.17159763313609466, 0.2485207100591716]"
121449,"[3.797883597883598, 0.30158730158730157, 0.06349206349206349, 0.026455026455026454, 0.5185185185185185, 0.047619047619047616, 0.042328042328042326]"
121273,"[5.69090909090909, 0.1038961038961039, 0.12987012987012986, 0.19480519480519481, 0.15584415584415584, 0.14285714285714285, 0.2727272727272727]"
121415,"[6.493506493506492, 0.3181818181818182, 0.3116883116883117, 0.032467532467532464, 0.006493506493506494, 0.0, 0.33116883116883117]"
121288,"[7.1454545454545455, 0.18181818181818182, 0.030303030303030304, 0.18181818181818182, 0.12121212121212122, 0.2727272727272727, 0.21212121212121213]"
121594,"[10.317808219178085, 0.23972602739726026, 0.1643835616438356, 0.0, 0.0, 0.0, 0.5958904109589042]"
121593,"[10.267948717948721, 0.25, 0.14743589743589744, 0.0, 0.019230769230769232, 0.01282051282051282, 0.5705128205128205]"
121998,"[4.862337662337662, 0.18614718614718614, 0.08225108225108226, 0.1774891774891775, 0.15584415584415584, 0.12554112554112554, 0.2727272727272727]"
121739,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
121737,"[10.156666666666668, 0.18333333333333332, 0.25, 0.025, 0.016666666666666666, 0.0, 0.525]"
121592,"[7.605369127516777, 0.21476510067114093, 0.2214765100671141, 0.16778523489932887, 0.04697986577181208, 0.006711409395973154, 0.3422818791946309]"
121595,"[7.569747899159663, 0.3025210084033613, 0.13445378151260504, 0.058823529411764705, 0.07563025210084033, 0.06722689075630252, 0.36134453781512604]"
121930,"[7.090355329949239, 0.22842639593908629, 0.24873096446700507, 0.10152284263959391, 0.025380710659898477, 0.06091370558375635, 0.3350253807106599]"
121736,"[7.8511278195488705, 0.20300751879699247, 0.07518796992481203, 0.09022556390977443, 0.16541353383458646, 0.045112781954887216, 0.42105263157894735]"
119979,"[6.3500000000000005, 0.16666666666666666, 0.125, 0.16666666666666666, 0.20833333333333334, 0.08333333333333333, 0.25]"
119941,"[8.674647887323943, 0.23943661971830985, 0.07746478873239436, 0.07042253521126761, 0.14084507042253522, 0.02112676056338028, 0.4507042253521127]"
119379,"[5.412658227848103, 0.379746835443038, 0.10126582278481013, 0.11392405063291139, 0.06329113924050633, 0.02531645569620253, 0.31645569620253167]"
119725,"[5.844343891402715, 0.20361990950226244, 0.18099547511312217, 0.3212669683257919, 0.06334841628959276, 0.04524886877828054, 0.18552036199095023]"
119187,"[3.893805309734514, 0.2743362831858407, 0.13274336283185842, 0.3805309734513274, 0.04424778761061947, 0.07079646017699115, 0.09734513274336283]"
119118,"[6.73695652173913, 0.21739130434782608, 0.14130434782608695, 0.2554347826086957, 0.125, 0.0, 0.2608695652173913]"
119575,"[3.413986013986014, 0.3146853146853147, 0.006993006993006993, 0.027972027972027972, 0.5594405594405595, 0.02097902097902098, 0.06993006993006994]"
119985,"[7.423611111111111, 0.2847222222222222, 0.2986111111111111, 0.0763888888888889, 0.041666666666666664, 0.013888888888888888, 0.2847222222222222]"
119940,"[5.780132450331124, 0.2847682119205298, 0.2847682119205298, 0.1986754966887417, 0.019867549668874173, 0.006622516556291391, 0.2052980132450331]"
119715,"[5.070422535211268, 0.11267605633802817, 0.09859154929577464, 0.18309859154929578, 0.16901408450704225, 0.15492957746478872, 0.28169014084507044]"
119580,"[4.46111111111111, 0.3611111111111111, 0.06944444444444445, 0.1388888888888889, 0.2222222222222222, 0.041666666666666664, 0.16666666666666666]"
119574,"[6.8633333333333315, 0.35833333333333334, 0.2916666666666667, 0.0, 0.0, 0.025, 0.325]"
119545,"[4.422222222222221, 0.29444444444444445, 0.03333333333333333, 0.18333333333333332, 0.2833333333333333, 0.005555555555555556, 0.2]"
119922,"[9.345695364238411, 0.2052980132450331, 0.33774834437086093, 0.019867549668874173, 0.0, 0.0, 0.4370860927152318]"
119257,"[5.065384615384615, 0.2692307692307692, 0.25, 0.21153846153846154, 0.09615384615384616, 0.038461538461538464, 0.1346153846153846]"
119895,"[3.375, 0.5416666666666666, 0.020833333333333332, 0.10416666666666667, 0.10416666666666667, 0.10416666666666667, 0.125]"
119894,"[4.928301886792454, 0.41509433962264153, 0.0, 0.03773584905660377, 0.2830188679245283, 0.09433962264150944, 0.16981132075471697]"
119097,"[4.616806722689075, 0.3865546218487395, 0.10084033613445378, 0.1092436974789916, 0.12605042016806722, 0.03361344537815126, 0.24369747899159663]"
119063,"[6.324444444444443, 0.34814814814814815, 0.2074074074074074, 0.037037037037037035, 0.022222222222222223, 0.014814814814814815, 0.37037037037037035]"
119893,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
119413,"[5.666115702479339, 0.23140495867768596, 0.049586776859504134, 0.11983471074380166, 0.1322314049586777, 0.11570247933884298, 0.3512396694214876]"
119025,"[3.651162790697675, 0.32558139534883723, 0.16279069767441862, 0.27906976744186046, 0.06976744186046512, 0.0, 0.16279069767441862]"
119828,"[7.061538461538462, 0.23076923076923078, 0.15384615384615385, 0.0, 0.07692307692307693, 0.07692307692307693, 0.46153846153846156]"
119938,"[3.528571428571429, 0.3392857142857143, 0.125, 0.32142857142857145, 0.08928571428571429, 0.03571428571428571, 0.08928571428571429]"
119900,"[1.8487804878048777, 0.7073170731707317, 0.18292682926829268, 0.0, 0.0, 0.0, 0.10975609756097561]"
119991,"[5.46950354609929, 0.3049645390070922, 0.2765957446808511, 0.14893617021276595, 0.014184397163120567, 0.02127659574468085, 0.23404255319148937]"
119134,"[6.004, 0.33, 0.22, 0.0, 0.16, 0.04, 0.25]"
119901,"[5.243636363636364, 0.4727272727272727, 0.03636363636363636, 0.07272727272727272, 0.07272727272727272, 0.14545454545454545, 0.2]"
119592,"[4.08, 0.6571428571428571, 0.0, 0.08571428571428572, 0.0, 0.05714285714285714, 0.2]"
119939,"[8.454761904761906, 0.2857142857142857, 0.19047619047619047, 0.0, 0.03571428571428571, 0.017857142857142856, 0.47023809523809523]"
119193,"[6.511764705882356, 0.21008403361344538, 0.07142857142857142, 0.037815126050420166, 0.2857142857142857, 0.06302521008403361, 0.3319327731092437]"
119578,"[6.0777777777777775, 0.3611111111111111, 0.09722222222222222, 0.05555555555555555, 0.09722222222222222, 0.027777777777777776, 0.3611111111111111]"
119582,"[8.110382513661202, 0.23497267759562843, 0.0546448087431694, 0.08196721311475409, 0.19672131147540983, 0.06557377049180328, 0.366120218579235]"
119571,"[6.27090909090909, 0.2636363636363636, 0.16363636363636364, 0.12727272727272726, 0.07272727272727272, 0.06363636363636363, 0.3090909090909091]"
119942,"[4.931468531468531, 0.2517482517482518, 0.23776223776223776, 0.25874125874125875, 0.06993006993006994, 0.027972027972027972, 0.15384615384615385]"
119719,"[5.653571428571426, 0.24404761904761904, 0.02976190476190476, 0.023809523809523808, 0.38095238095238093, 0.017857142857142856, 0.30357142857142855]"
119726,"[5.335211267605633, 0.18309859154929578, 0.20657276995305165, 0.4131455399061033, 0.04225352112676056, 0.023474178403755867, 0.13145539906103287]"
119584,"[5.9818181818181815, 0.33636363636363636, 0.3090909090909091, 0.13636363636363635, 0.01818181818181818, 0.00909090909090909, 0.19090909090909092]"
119745,"[9.017821782178215, 0.24752475247524752, 0.09900990099009901, 0.039603960396039604, 0.0594059405940594, 0.0891089108910891, 0.46534653465346537]"
119579,"[4.890540540540539, 0.3108108108108108, 0.11486486486486487, 0.12837837837837837, 0.1554054054054054, 0.0472972972972973, 0.24324324324324326]"
119727,"[6.36752136752137, 0.1794871794871795, 0.1794871794871795, 0.23931623931623933, 0.07692307692307693, 0.01282051282051282, 0.31196581196581197]"
119988,"[8.888198757763977, 0.2360248447204969, 0.2732919254658385, 0.031055900621118012, 0.006211180124223602, 0.006211180124223602, 0.4472049689440994]"
119831,"[6.894736842105263, 0.2631578947368421, 0.02631578947368421, 0.10526315789473684, 0.15789473684210525, 0.21052631578947367, 0.23684210526315788]"
119898,"[7.114285714285716, 0.23214285714285715, 0.14285714285714285, 0.125, 0.08928571428571429, 0.05357142857142857, 0.35714285714285715]"
119896,"[2.33, 0.5, 0.3, 0.13333333333333333, 0.016666666666666666, 0.016666666666666666, 0.03333333333333333]"
119095,"[6.447058823529412, 0.13725490196078433, 0.21568627450980393, 0.11764705882352941, 0.0392156862745098, 0.09803921568627451, 0.39215686274509803]"
119830,"[9.564516129032256, 0.3387096774193548, 0.08064516129032258, 0.016129032258064516, 0.06451612903225806, 0.016129032258064516, 0.4838709677419355]"
119897,"[3.7868852459016398, 0.3770491803278688, 0.04918032786885246, 0.29508196721311475, 0.11475409836065574, 0.04918032786885246, 0.11475409836065574]"
119899,"[7.388888888888889, 0.35185185185185186, 0.037037037037037035, 0.037037037037037035, 0.12962962962962962, 0.1111111111111111, 0.3333333333333333]"
119027,"[7.728654970760234, 0.2573099415204678, 0.0935672514619883, 0.029239766081871343, 0.15204678362573099, 0.07017543859649122, 0.39766081871345027]"
119086,"[9.41694915254237, 0.3220338983050847, 0.211864406779661, 0.01694915254237288, 0.0, 0.01694915254237288, 0.4322033898305085]"
119026,"[4.986111111111109, 0.17592592592592593, 0.08796296296296297, 0.1527777777777778, 0.1712962962962963, 0.18981481481481483, 0.2222222222222222]"
119992,"[5.990163934426229, 0.319672131147541, 0.3442622950819672, 0.11475409836065574, 0.0, 0.01639344262295082, 0.20491803278688525]"
119369,"[1.3333333333333333, 0.8888888888888888, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0]"
119993,"[6.4651851851851845, 0.2962962962962963, 0.24444444444444444, 0.07407407407407407, 0.08888888888888889, 0.06666666666666667, 0.22962962962962963]"
119994,"[4.829347826086954, 0.22282608695652173, 0.17391304347826086, 0.28804347826086957, 0.05434782608695652, 0.016304347826086956, 0.24456521739130435]"
126105,"[7.0172839506172835, 0.3148148148148148, 0.1111111111111111, 0.16049382716049382, 0.09259259259259259, 0.037037037037037035, 0.2839506172839506]"
126102,"[6.3715909090909095, 0.26704545454545453, 0.14772727272727273, 0.14772727272727273, 0.09090909090909091, 0.056818181818181816, 0.2897727272727273]"
126550,"[5.673873873873871, 0.13513513513513514, 0.04504504504504504, 0.16216216216216217, 0.17117117117117117, 0.16216216216216217, 0.32432432432432434]"
126300,"[5.886111111111109, 0.3194444444444444, 0.16666666666666666, 0.020833333333333332, 0.05555555555555555, 0.013888888888888888, 0.4236111111111111]"
126790,"[11.438775510204083, 0.24489795918367346, 0.12244897959183673, 0.01020408163265306, 0.02040816326530612, 0.0, 0.6020408163265306]"
126103,"[6.156886227544909, 0.2994011976047904, 0.23353293413173654, 0.12574850299401197, 0.017964071856287425, 0.011976047904191617, 0.31137724550898205]"
126900,"[6.844565217391305, 0.1793478260869565, 0.15760869565217392, 0.1793478260869565, 0.22826086956521738, 0.03260869565217391, 0.22282608695652173]"
126104,"[6.431034482758619, 0.27011494252873564, 0.2413793103448276, 0.13793103448275862, 0.04597701149425287, 0.028735632183908046, 0.27586206896551724]"
126362,"[6.673170731707316, 0.24390243902439024, 0.06097560975609756, 0.07317073170731707, 0.18292682926829268, 0.07317073170731707, 0.36585365853658536]"
126398,"[8.977777777777776, 0.36507936507936506, 0.20634920634920634, 0.015873015873015872, 0.007936507936507936, 0.0, 0.40476190476190477]"
126505,"[6.810465116279068, 0.18023255813953487, 0.06976744186046512, 0.13953488372093023, 0.12790697674418605, 0.11046511627906977, 0.37209302325581395]"
126354,"[6.463813229571989, 0.10116731517509728, 0.1517509727626459, 0.1828793774319066, 0.10894941634241245, 0.10505836575875487, 0.35019455252918286]"
126014,"[4.152380952380953, 0.5238095238095238, 0.047619047619047616, 0.047619047619047616, 0.14285714285714285, 0.0, 0.23809523809523808]"
126219,"[5.911864406779661, 0.423728813559322, 0.22033898305084745, 0.03389830508474576, 0.0, 0.05084745762711865, 0.2711864406779661]"
126221,"[9.521276595744682, 0.18085106382978725, 0.10106382978723404, 0.03723404255319149, 0.05851063829787234, 0.13829787234042554, 0.48404255319148937]"
126673,"[9.524590163934427, 0.16393442622950818, 0.4016393442622951, 0.00819672131147541, 0.0, 0.0, 0.4262295081967213]"
126217,"[4.361739130434783, 0.33043478260869563, 0.12173913043478261, 0.3217391304347826, 0.043478260869565216, 0.034782608695652174, 0.14782608695652175]"
126674,"[5.007518796992481, 0.2781954887218045, 0.3007518796992481, 0.21052631578947367, 0.05263157894736842, 0.0, 0.15789473684210525]"
126412,"[4.842000000000001, 0.43, 0.11, 0.05, 0.07, 0.03, 0.31]"
126886,"[3.373134328358209, 0.27611940298507465, 0.27611940298507465, 0.44029850746268656, 0.0, 0.0, 0.007462686567164179]"
126415,"[8.126190476190475, 0.30952380952380953, 0.0, 0.16666666666666666, 0.09523809523809523, 0.023809523809523808, 0.40476190476190477]"
126243,"[8.9, 0.1, 0.1, 0.2, 0.1, 0.1, 0.4]"
126047,"[4.520879120879121, 0.45054945054945056, 0.17582417582417584, 0.0, 0.12087912087912088, 0.01098901098901099, 0.24175824175824176]"
126675,"[4.033333333333332, 0.30392156862745096, 0.21568627450980393, 0.3333333333333333, 0.00980392156862745, 0.0, 0.13725490196078433]"
126672,"[9.845026178010475, 0.27225130890052357, 0.13612565445026178, 0.02617801047120419, 0.010471204188481676, 0.06806282722513089, 0.4869109947643979]"
126229,"[3.6315789473684212, 0.5263157894736842, 0.05263157894736842, 0.21052631578947367, 0.05263157894736842, 0.10526315789473684, 0.05263157894736842]"
126220,"[3.7931623931623935, 0.26495726495726496, 0.1794871794871795, 0.4017094017094017, 0.042735042735042736, 0.042735042735042736, 0.06837606837606838]"
126015,"[3.7058823529411766, 0.5735294117647058, 0.19117647058823528, 0.029411764705882353, 0.0, 0.014705882352941176, 0.19117647058823528]"
126218,"[3.6045977011494257, 0.40229885057471265, 0.10344827586206896, 0.367816091954023, 0.04597701149425287, 0.022988505747126436, 0.05747126436781609]"
126425,"[11.07866666666667, 0.22666666666666666, 0.2, 0.02, 0.006666666666666667, 0.0, 0.5466666666666666]"
126887,"[4.48952380952381, 0.4380952380952381, 0.05714285714285714, 0.01904761904761905, 0.34285714285714286, 0.0, 0.14285714285714285]"
126289,"[3.2318181818181815, 0.42045454545454547, 0.06818181818181818, 0.07954545454545454, 0.3522727272727273, 0.022727272727272728, 0.056818181818181816]"
126414,"[5.5760000000000005, 0.46, 0.04, 0.08, 0.16, 0.06, 0.2]"
126242,"[7.316981132075471, 0.11320754716981132, 0.1320754716981132, 0.07547169811320754, 0.16981132075471697, 0.07547169811320754, 0.4339622641509434]"
126413,"[3.0593750000000006, 0.4375, 0.046875, 0.015625, 0.359375, 0.015625, 0.125]"
126431,"[5.510280373831775, 0.3364485981308411, 0.14953271028037382, 0.24299065420560748, 0.056074766355140186, 0.04672897196261682, 0.16822429906542055]"
126603,"[6.08076923076923, 0.20192307692307693, 0.07692307692307693, 0.14903846153846154, 0.2403846153846154, 0.052884615384615384, 0.27884615384615385]"
126294,"[2.953424657534247, 0.5342465753424658, 0.2328767123287671, 0.1095890410958904, 0.0, 0.0273972602739726, 0.0958904109589041]"
126409,"[3.5238095238095237, 0.5238095238095238, 0.09523809523809523, 0.047619047619047616, 0.047619047619047616, 0.09523809523809523, 0.19047619047619047]"
126400,"[2.8266666666666667, 0.2, 0.2, 0.4, 0.13333333333333333, 0.0, 0.06666666666666667]"
126407,"[8.3925, 0.2625, 0.3125, 0.0875, 0.0125, 0.0, 0.325]"
126666,"[10.187050359712233, 0.3381294964028777, 0.11510791366906475, 0.007194244604316547, 0.0, 0.03597122302158273, 0.5035971223021583]"
126234,"[6.942857142857143, 0.25, 0.07142857142857142, 0.14285714285714285, 0.14285714285714285, 0.0, 0.39285714285714285]"
126668,"[9.62054794520548, 0.3424657534246575, 0.11643835616438356, 0.02054794520547945, 0.0273972602739726, 0.02054794520547945, 0.4726027397260274]"
126233,"[4.12, 0.4857142857142857, 0.02857142857142857, 0.05714285714285714, 0.2857142857142857, 0.0, 0.14285714285714285]"
126491,"[6.978461538461539, 0.2923076923076923, 0.18461538461538463, 0.2153846153846154, 0.03076923076923077, 0.015384615384615385, 0.26153846153846155]"
126406,"[7.614, 0.16, 0.185, 0.175, 0.105, 0.035, 0.34]"
126401,"[8.0825, 0.2625, 0.28125, 0.03125, 0.0, 0.0, 0.425]"
126605,"[7.745578231292517, 0.2653061224489796, 0.22448979591836735, 0.06802721088435375, 0.05442176870748299, 0.027210884353741496, 0.36054421768707484]"
126295,"[10.583098591549298, 0.30985915492957744, 0.1267605633802817, 0.0, 0.007042253521126761, 0.02112676056338028, 0.5352112676056338]"
126408,"[6.213636363636363, 0.3181818181818182, 0.022727272727272728, 0.1590909090909091, 0.1590909090909091, 0.06818181818181818, 0.2727272727272727]"
126292,"[6.914644351464435, 0.1799163179916318, 0.06276150627615062, 0.07531380753138076, 0.3472803347280335, 0.0041841004184100415, 0.3305439330543933]"
