file,features
120325,"[2.109677419354839, 0.7903225806451613, 0.03225806451612903, 0.0, 0.0, 0.06451612903225806, 0.11290322580645161]"
120331,"[3.1666666666666665, 0.4666666666666667, 0.3, 0.1, 0.03333333333333333, 0.06666666666666667, 0.03333333333333333]"
120319,"[2.2510638297872343, 0.48936170212765956, 0.425531914893617, 0.010638297872340425, 0.0, 0.0, 0.07446808510638298]"
120469,"[1.53, 0.65, 0.25, 0.05, 0.03333333333333333, 0.0, 0.016666666666666666]"
120327,"[3.6238095238095234, 0.30952380952380953, 0.18452380952380953, 0.36904761904761907, 0.047619047619047616, 0.03571428571428571, 0.05357142857142857]"
120333,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
120332,"[2.035135135135135, 0.6891891891891891, 0.06756756756756757, 0.0, 0.013513513513513514, 0.0, 0.22972972972972974]"
120326,"[3.9036144578313254, 0.37349397590361444, 0.1686746987951807, 0.2891566265060241, 0.0963855421686747, 0.04819277108433735, 0.024096385542168676]"
120468,"[1.8464285714285715, 0.5982142857142857, 0.33035714285714285, 0.044642857142857144, 0.0, 0.008928571428571428, 0.017857142857142856]"
143303,"[1.2, 0.9, 0.02, 0.02, 0.0, 0.0, 0.06]"
143061,"[3.5518072289156626, 0.2469879518072289, 0.2289156626506024, 0.4578313253012048, 0.024096385542168676, 0.018072289156626505, 0.024096385542168676]"
143060,"[3.5840579710144924, 0.34057971014492755, 0.2246376811594203, 0.2391304347826087, 0.06521739130434782, 0.0, 0.13043478260869565]"
143300,"[1.0133333333333334, 0.8266666666666667, 0.12, 0.0, 0.04, 0.0, 0.013333333333333334]"
143305,"[3.2325842696629206, 0.3651685393258427, 0.23595505617977527, 0.15730337078651685, 0.0898876404494382, 0.05056179775280899, 0.10112359550561797]"
143098,"[5.026595744680849, 0.324468085106383, 0.16489361702127658, 0.05319148936170213, 0.13297872340425532, 0.03723404255319149, 0.2872340425531915]"
143099,"[3.1780821917808217, 0.4246575342465753, 0.0273972602739726, 0.0273972602739726, 0.2602739726027397, 0.0684931506849315, 0.1917808219178082]"
143304,"[2.7333333333333334, 0.47058823529411764, 0.1568627450980392, 0.1568627450980392, 0.0392156862745098, 0.09803921568627451, 0.0784313725490196]"
143106,"[5.812499999999998, 0.3125, 0.2013888888888889, 0.09027777777777778, 0.04861111111111111, 0.034722222222222224, 0.3125]"
143306,"[0.89, 0.75, 0.0, 0.05, 0.1, 0.0, 0.1]"
143299,"[3.3736434108527136, 0.31007751937984496, 0.23255813953488372, 0.40310077519379844, 0.0, 0.031007751937984496, 0.023255813953488372]"
143058,"[3.693939393939394, 0.29292929292929293, 0.18181818181818182, 0.4494949494949495, 0.015151515151515152, 0.025252525252525252, 0.03535353535353535]"
143059,"[2.2115702479338846, 0.4793388429752066, 0.34710743801652894, 0.06611570247933884, 0.01652892561983471, 0.03305785123966942, 0.05785123966942149]"
143307,"[3.367741935483872, 0.3790322580645161, 0.28225806451612906, 0.12096774193548387, 0.016129032258064516, 0.016129032258064516, 0.18548387096774194]"
143214,"[0.5294117647058824, 0.9411764705882353, 0.0, 0.0, 0.029411764705882353, 0.0, 0.029411764705882353]"
143995,"[4.5630901287553645, 0.1630901287553648, 0.13304721030042918, 0.2703862660944206, 0.11587982832618025, 0.12875536480686695, 0.1888412017167382]"
143215,"[2.104761904761905, 0.7142857142857143, 0.07142857142857142, 0.023809523809523808, 0.07142857142857142, 0.07142857142857142, 0.047619047619047616]"
143217,"[5.427160493827161, 0.5185185185185185, 0.037037037037037035, 0.08641975308641975, 0.04938271604938271, 0.07407407407407407, 0.2345679012345679]"
143941,"[0.0, 0.9583333333333334, 0.0, 0.0, 0.0, 0.0, 0.041666666666666664]"
143216,"[3.2638297872340427, 0.6808510638297872, 0.0425531914893617, 0.010638297872340425, 0.02127659574468085, 0.07446808510638298, 0.1702127659574468]"
143039,"[3.623529411764706, 0.39215686274509803, 0.058823529411764705, 0.13725490196078433, 0.13725490196078433, 0.0784313725490196, 0.19607843137254902]"
143239,"[0.375, 0.8958333333333334, 0.10416666666666667, 0.0, 0.0, 0.0, 0.0]"
143221,"[2.3831578947368426, 0.5578947368421052, 0.3157894736842105, 0.0, 0.0, 0.010526315789473684, 0.11578947368421053]"
143989,"[3.9301587301587295, 0.20634920634920634, 0.21428571428571427, 0.24603174603174602, 0.19047619047619047, 0.0873015873015873, 0.05555555555555555]"
143220,"[1.4761904761904763, 0.7619047619047619, 0.16666666666666666, 0.023809523809523808, 0.023809523809523808, 0.0, 0.023809523809523808]"
143237,"[4.000000000000001, 0.46534653465346537, 0.0, 0.10891089108910891, 0.2079207920792079, 0.009900990099009901, 0.2079207920792079]"
143186,"[4.500662251655628, 0.33774834437086093, 0.2119205298013245, 0.06622516556291391, 0.0728476821192053, 0.06622516556291391, 0.24503311258278146]"
143218,"[2.923636363636364, 0.6, 0.03636363636363636, 0.16363636363636364, 0.07272727272727272, 0.01818181818181818, 0.10909090909090909]"
143219,"[2.9647058823529413, 0.6666666666666666, 0.029411764705882353, 0.00980392156862745, 0.049019607843137254, 0.0196078431372549, 0.22549019607843138]"
143295,"[2.3347517730496454, 0.475177304964539, 0.3829787234042553, 0.11347517730496454, 0.0070921985815602835, 0.0, 0.02127659574468085]"
143097,"[4.898591549295775, 0.30985915492957744, 0.21830985915492956, 0.1056338028169014, 0.08450704225352113, 0.09154929577464789, 0.19014084507042253]"
143055,"[3.180838323353293, 0.33532934131736525, 0.32934131736526945, 0.2754491017964072, 0.023952095808383235, 0.0, 0.03592814371257485]"
143309,"[3.0711111111111116, 0.4, 0.45555555555555555, 0.0, 0.0, 0.022222222222222223, 0.12222222222222222]"
143296,"[2.2044117647058825, 0.47794117647058826, 0.4117647058823529, 0.08088235294117647, 0.014705882352941176, 0.007352941176470588, 0.007352941176470588]"
143057,"[3.2535519125683052, 0.2896174863387978, 0.2185792349726776, 0.40437158469945356, 0.04918032786885246, 0.01092896174863388, 0.0273224043715847]"
143056,"[3.178343949044585, 0.35668789808917195, 0.2802547770700637, 0.1464968152866242, 0.044585987261146494, 0.06369426751592357, 0.10828025477707007]"
143095,"[4.9515151515151485, 0.2606060606060606, 0.22424242424242424, 0.07272727272727272, 0.09090909090909091, 0.07878787878787878, 0.2727272727272727]"
143532,"[2.310559006211183, 0.5093167701863354, 0.055900621118012424, 0.0, 0.0, 0.0, 0.43478260869565216]"
143308,"[2.417543859649123, 0.6666666666666666, 0.12280701754385964, 0.03508771929824561, 0.03508771929824561, 0.05263157894736842, 0.08771929824561403]"
143318,"[2.125, 0.5357142857142857, 0.25, 0.17857142857142858, 0.03571428571428571, 0.0, 0.0]"
143046,"[3.2674418604651163, 0.3313953488372093, 0.3313953488372093, 0.313953488372093, 0.0, 0.023255813953488372, 0.0]"
143319,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
143290,"[3.554237288135593, 0.4830508474576271, 0.025423728813559324, 0.1271186440677966, 0.09322033898305085, 0.00847457627118644, 0.2627118644067797]"
144487,"[6.336121673003805, 0.17870722433460076, 0.060836501901140684, 0.19391634980988592, 0.12927756653992395, 0.1482889733840304, 0.2889733840304182]"
144733,"[3.995918367346939, 0.4489795918367347, 0.24489795918367346, 0.05102040816326531, 0.07142857142857142, 0.09183673469387756, 0.09183673469387756]"
144492,"[3.4434782608695653, 0.7391304347826086, 0.0, 0.0, 0.0, 0.0, 0.2608695652173913]"
144469,"[3.446616541353384, 0.42105263157894735, 0.2631578947368421, 0.022556390977443608, 0.03759398496240601, 0.015037593984962405, 0.24060150375939848]"
144938,"[1.7130434782608694, 0.782608695652174, 0.0, 0.021739130434782608, 0.021739130434782608, 0.08695652173913043, 0.08695652173913043]"
144939,"[1.5388888888888888, 0.625, 0.3472222222222222, 0.013888888888888888, 0.0, 0.0, 0.013888888888888888]"
144454,"[1.5416666666666667, 0.6145833333333334, 0.3854166666666667, 0.0, 0.0, 0.0, 0.0]"
144468,"[3.1608695652173915, 0.30434782608695654, 0.043478260869565216, 0.17391304347826086, 0.40217391304347827, 0.021739130434782608, 0.05434782608695652]"
144180,"[3.4625850340136055, 0.29931972789115646, 0.07482993197278912, 0.10884353741496598, 0.2789115646258503, 0.061224489795918366, 0.17687074829931973]"
144547,"[4.568707482993197, 0.3741496598639456, 0.32653061224489793, 0.04081632653061224, 0.013605442176870748, 0.027210884353741496, 0.21768707482993196]"
144552,"[4.137777777777777, 0.37777777777777777, 0.15555555555555556, 0.1111111111111111, 0.12222222222222222, 0.08888888888888889, 0.14444444444444443]"
144546,"[3.6625, 0.375, 0.1328125, 0.3671875, 0.0546875, 0.03125, 0.0390625]"
144181,"[4.2153846153846155, 0.3916083916083916, 0.06293706293706294, 0.04195804195804196, 0.14685314685314685, 0.04895104895104895, 0.3076923076923077]"
144801,"[1.4103092783505156, 0.6391752577319587, 0.35051546391752575, 0.0, 0.0, 0.0, 0.010309278350515464]"
144424,"[2.8440000000000003, 0.56, 0.12, 0.16, 0.0, 0.01, 0.15]"
144587,"[4.891071428571429, 0.42857142857142855, 0.07142857142857142, 0.07142857142857142, 0.10714285714285714, 0.03571428571428571, 0.2857142857142857]"
144550,"[4.501935483870967, 0.43870967741935485, 0.0, 0.07096774193548387, 0.23870967741935484, 0.05161290322580645, 0.2]"
144544,"[3.3464788732394375, 0.352112676056338, 0.04225352112676056, 0.08450704225352113, 0.39436619718309857, 0.04225352112676056, 0.08450704225352113]"
144545,"[3.2868421052631587, 0.4473684210526316, 0.2894736842105263, 0.039473684210526314, 0.02631578947368421, 0.013157894736842105, 0.18421052631578946]"
144551,"[4.245390070921986, 0.3404255319148936, 0.05673758865248227, 0.07801418439716312, 0.3546099290780142, 0.028368794326241134, 0.14184397163120568]"
144592,"[1.368421052631579, 0.6842105263157895, 0.2894736842105263, 0.013157894736842105, 0.0, 0.013157894736842105, 0.0]"
144182,"[2.146153846153846, 0.6538461538461539, 0.038461538461538464, 0.11538461538461539, 0.11538461538461539, 0.038461538461538464, 0.038461538461538464]"
144810,"[3.4716981132075477, 0.4528301886792453, 0.16981132075471697, 0.03773584905660377, 0.05660377358490566, 0.05660377358490566, 0.22641509433962265]"
144179,"[4.395833333333331, 0.2760416666666667, 0.08854166666666667, 0.09375, 0.2760416666666667, 0.052083333333333336, 0.21354166666666666]"
144542,"[5.736206896551724, 0.39655172413793105, 0.04310344827586207, 0.008620689655172414, 0.21551724137931033, 0.08620689655172414, 0.25]"
144740,"[4.765467625899278, 0.17985611510791366, 0.1366906474820144, 0.2805755395683453, 0.08633093525179857, 0.04316546762589928, 0.2733812949640288]"
144741,"[5.05323741007194, 0.17266187050359713, 0.11510791366906475, 0.30935251798561153, 0.07194244604316546, 0.04316546762589928, 0.28776978417266186]"
144543,"[4.35266272189349, 0.40236686390532544, 0.28402366863905326, 0.04142011834319527, 0.023668639053254437, 0.04142011834319527, 0.20710059171597633]"
144423,"[3.029761904761905, 0.35714285714285715, 0.34523809523809523, 0.23214285714285715, 0.005952380952380952, 0.02976190476190476, 0.02976190476190476]"
144214,"[2.4339622641509435, 0.4339622641509434, 0.4339622641509434, 0.12264150943396226, 0.009433962264150943, 0.0, 0.0]"
144943,"[2.847368421052632, 0.5526315789473685, 0.2631578947368421, 0.013157894736842105, 0.013157894736842105, 0.09210526315789473, 0.06578947368421052]"
144942,"[2.6784810126582284, 0.5569620253164557, 0.20253164556962025, 0.06329113924050633, 0.0, 0.06329113924050633, 0.11392405063291139]"
144215,"[3.8094674556213013, 0.26627218934911245, 0.25443786982248523, 0.2958579881656805, 0.05325443786982249, 0.07692307692307693, 0.05325443786982249]"
144940,"[2.2385964912280705, 0.5350877192982456, 0.3157894736842105, 0.07894736842105263, 0.0, 0.008771929824561403, 0.06140350877192982]"
144941,"[3.941791044776118, 0.30597014925373134, 0.21641791044776118, 0.26119402985074625, 0.05970149253731343, 0.07462686567164178, 0.08208955223880597]"
144216,"[3.9317460317460315, 0.31746031746031744, 0.25396825396825395, 0.1984126984126984, 0.07936507936507936, 0.07142857142857142, 0.07936507936507936]"
144809,"[6.271111111111112, 0.3111111111111111, 0.044444444444444446, 0.13333333333333333, 0.1111111111111111, 0.08888888888888889, 0.3111111111111111]"
144170,"[4.9161290322580635, 0.33064516129032256, 0.16129032258064516, 0.08064516129032258, 0.04838709677419355, 0.1774193548387097, 0.20161290322580644]"
144548,"[2.5555555555555562, 0.5416666666666666, 0.06944444444444445, 0.08333333333333333, 0.06944444444444445, 0.027777777777777776, 0.20833333333333334]"
144212,"[3.058333333333333, 0.5833333333333334, 0.08333333333333333, 0.0, 0.13333333333333333, 0.041666666666666664, 0.15833333333333333]"
144945,"[1.8246575342465752, 0.6027397260273972, 0.2602739726027397, 0.0821917808219178, 0.0, 0.0273972602739726, 0.0273972602739726]"
144944,"[1.4857142857142855, 0.6714285714285714, 0.12857142857142856, 0.0, 0.05714285714285714, 0.0, 0.14285714285714285]"
144213,"[3.787755102040816, 0.2925170068027211, 0.2789115646258503, 0.2108843537414966, 0.07482993197278912, 0.034013605442176874, 0.10884353741496598]"
144549,"[3.428318584070796, 0.336283185840708, 0.2743362831858407, 0.1504424778761062, 0.09734513274336283, 0.035398230088495575, 0.10619469026548672]"
144171,"[1.1616438356164382, 0.684931506849315, 0.2465753424657534, 0.0136986301369863, 0.0273972602739726, 0.0, 0.0273972602739726]"
144173,"[3.152054794520549, 0.5342465753424658, 0.1232876712328767, 0.00684931506849315, 0.0821917808219178, 0.03424657534246575, 0.2191780821917808]"
144946,"[2.061666666666667, 0.6, 0.19166666666666668, 0.025, 0.13333333333333333, 0.008333333333333333, 0.041666666666666664]"
144600,"[2.5707865168539326, 0.42696629213483145, 0.4157303370786517, 0.11235955056179775, 0.0, 0.011235955056179775, 0.033707865168539325]"
144172,"[5.46192893401015, 0.350253807106599, 0.09137055837563451, 0.08121827411167512, 0.10152284263959391, 0.08629441624365482, 0.2893401015228426]"
144471,"[5.601069518716575, 0.2620320855614973, 0.06417112299465241, 0.15508021390374332, 0.13368983957219252, 0.17647058823529413, 0.20855614973262032]"
144465,"[4.276595744680852, 0.5638297872340425, 0.010638297872340425, 0.031914893617021274, 0.11702127659574468, 0.05319148936170213, 0.22340425531914893]"
144934,"[4.016666666666667, 0.3055555555555556, 0.14814814814814814, 0.08333333333333333, 0.28703703703703703, 0.09259259259259259, 0.08333333333333333]"
144935,"[3.590654205607477, 0.411214953271028, 0.17757009345794392, 0.14953271028037382, 0.07476635514018691, 0.018691588785046728, 0.16822429906542055]"
144470,"[3.3924528301886796, 0.37735849056603776, 0.2641509433962264, 0.11320754716981132, 0.02830188679245283, 0.03773584905660377, 0.1792452830188679]"
144466,"[2.4974358974358974, 0.5512820512820513, 0.3717948717948718, 0.02564102564102564, 0.0, 0.0, 0.05128205128205128]"
144472,"[4.016822429906543, 0.38317757009345793, 0.14018691588785046, 0.12149532710280374, 0.14018691588785046, 0.018691588785046728, 0.19626168224299065]"
144937,"[2.957396449704142, 0.40828402366863903, 0.005917159763313609, 0.011834319526627219, 0.5443786982248521, 0.01775147928994083, 0.011834319526627219]"
144936,"[3.235087719298246, 0.30701754385964913, 0.23684210526315788, 0.42105263157894735, 0.017543859649122806, 0.008771929824561403, 0.008771929824561403]"
144473,"[4.018018018018018, 0.46846846846846846, 0.10810810810810811, 0.11711711711711711, 0.08108108108108109, 0.009009009009009009, 0.21621621621621623]"
144467,"[5.5816513761467865, 0.5045871559633027, 0.11926605504587157, 0.045871559633027525, 0.027522935779816515, 0.01834862385321101, 0.28440366972477066]"
144477,"[2.4545454545454546, 0.5909090909090909, 0.045454545454545456, 0.045454545454545456, 0.18181818181818182, 0.09090909090909091, 0.045454545454545456]"
144933,"[3.138947368421053, 0.4421052631578947, 0.35789473684210527, 0.010526315789473684, 0.031578947368421054, 0.11578947368421053, 0.042105263157894736]"
144476,"[3.55, 0.6333333333333333, 0.016666666666666666, 0.08333333333333333, 0.05, 0.05, 0.16666666666666666]"
144474,"[4.016438356164384, 0.5753424657534246, 0.0273972602739726, 0.0547945205479452, 0.0821917808219178, 0.0410958904109589, 0.2191780821917808]"
144475,"[3.205128205128206, 0.41025641025641024, 0.05128205128205128, 0.11538461538461539, 0.20512820512820512, 0.038461538461538464, 0.1794871794871795]"
121592,"[3.2169230769230768, 0.3076923076923077, 0.2230769230769231, 0.26153846153846155, 0.046153846153846156, 0.05384615384615385, 0.1076923076923077]"
121593,"[4.236923076923076, 0.4461538461538462, 0.17692307692307693, 0.007692307692307693, 0.023076923076923078, 0.0, 0.34615384615384615]"
121591,"[5.374666666666665, 0.35333333333333333, 0.2, 0.02, 0.04, 0.02666666666666667, 0.36]"
121590,"[3.721126760563381, 0.4084507042253521, 0.2535211267605634, 0.014084507042253521, 0.07746478873239436, 0.014084507042253521, 0.2323943661971831]"
121976,"[6.703703703703703, 0.13580246913580246, 0.1111111111111111, 0.12345679012345678, 0.09876543209876543, 0.2222222222222222, 0.30864197530864196]"
121594,"[3.5762711864406787, 0.4661016949152542, 0.2288135593220339, 0.00847457627118644, 0.025423728813559324, 0.01694915254237288, 0.2542372881355932]"
121813,"[0.5714285714285714, 0.7857142857142857, 0.21428571428571427, 0.0, 0.0, 0.0, 0.0]"
121595,"[3.263888888888889, 0.5555555555555556, 0.16666666666666666, 0.16666666666666666, 0.05555555555555555, 0.013888888888888888, 0.041666666666666664]"
121740,"[3.292307692307692, 0.5692307692307692, 0.0, 0.07692307692307693, 0.2923076923076923, 0.015384615384615385, 0.046153846153846156]"
121998,"[4.924163568773235, 0.16356877323420074, 0.10037174721189591, 0.15985130111524162, 0.17843866171003717, 0.17472118959107807, 0.22304832713754646]"
121346,"[2.7183673469387757, 0.4489795918367347, 0.12244897959183673, 0.12244897959183673, 0.16326530612244897, 0.061224489795918366, 0.08163265306122448]"
121452,"[3.143283582089552, 0.3208955223880597, 0.3208955223880597, 0.15671641791044777, 0.07462686567164178, 0.06716417910447761, 0.05970149253731343]"
121320,"[3.769117647058823, 0.3088235294117647, 0.15441176470588236, 0.19852941176470587, 0.08823529411764706, 0.08088235294117647, 0.16911764705882354]"
